,id,timestamp,lat,lon,destination,pattern_id,pattern_distance,trip_id
5649,6342,20191204 20:48:11,40.44307032498446,-79.9538425098766,Braddock Hills Shopping Ctr,6776,15037,6781
5651,6434,20191204 20:48:10,40.4444694519043,-79.94799303327288,Downtown,6806,34469,5849
5656,3255,20191204 20:48:14,40.402889251708984,-79.8621317545573,Braddock,6914,59358,6775
5657,6342,20191204 20:48:14,40.44314555117958,-79.95364299573396,Braddock Hills Shopping Ctr,6776,15133,6781
5669,6439,20191204 20:48:31,40.43821765530494,-79.90477211244645,Downtown,6912,39392,5769
5671,3206,20191204 20:48:27,40.439829647541046,-79.89469158649445,Braddock,6914,33665,6779
5676,6035,20191204 20:48:33,40.40203857421875,-79.8678207397461,Downtown,6898,252,5852
5680,3255,20191204 20:48:36,40.4019941442153,-79.86102115406709,Braddock,6914,59853,6775
5690,6043,20191204 20:48:40,40.408718484346984,-79.87702203969486,Downtown,6806,4112,5851
5691,6434,20191204 20:48:39,40.44418525695801,-79.94964742660522,Downtown,6806,34999,5849
5697,6342,20191204 20:48:45,40.443641662597656,-79.95149230957031,Braddock Hills Shopping Ctr,6776,15742,6781
5703,3206,20191204 20:48:48,40.44123122941202,-79.8943437035404,Braddock,6914,34217,6779
5713,6342,20191204 20:48:53,40.44385844905202,-79.95094559832317,Braddock Hills Shopping Ctr,6776,15977,6781
5716,6035,20191204 20:49:03,40.40203857421875,-79.8678207397461,Downtown,6898,252,5852
5718,6237,20191204 20:49:00,40.43895638507345,-79.99518916917884,Braddock,6914,1776,6783
5720,3255,20191204 20:49:07,40.40063205295139,-79.86270701090494,Braddock,6914,60566,6775
5730,6043,20191204 20:49:11,40.41041028297553,-79.87814020706435,Downtown,6806,4975,5851
5731,6434,20191204 20:49:07,40.444026344700866,-79.95029931319387,Downtown,6806,35244,5849
5733,6439,20191204 20:49:15,40.43803024291992,-79.91279210271063,Downtown,6912,41628,5769
5734,6237,20191204 20:49:15,40.43889490763346,-79.9947519938151,Braddock,6914,1895,6783
5743,3206,20191204 20:49:18,40.44123840332031,-79.89425670566844,Braddock,6914,34283,6779
5744,3255,20191204 20:49:22,40.40028381347656,-79.8631362915039,Braddock,6914,60747,6775
5751,3206,20191204 20:49:27,40.44123554229736,-79.89309692382812,Braddock,6914,34597,6779
5752,3255,20191204 20:49:24,40.40011602548452,-79.86333266038162,Braddock,6914,60795,6775
5753,6342,20191204 20:49:25,40.44425568490658,-79.9493504650188,Braddock Hills Shopping Ctr,6776,16441,6781
5759,3206,20191204 20:49:32,40.44124984741211,-79.8923355102539,Braddock,6914,34799,6779
5764,6035,20191204 20:49:34,40.40203857421875,-79.8678207397461,Downtown,6898,252,5852
5765,6439,20191204 20:49:33,40.43803024291992,-79.91294969831195,Downtown,6912,41672,5769
5779,6434,20191204 20:49:39,40.44401206970215,-79.95035324096679,Downtown,6806,35259,5849
5782,6237,20191204 20:49:51,40.43800299508231,-79.99294825962612,Braddock,6914,2673,6783
5786,6043,20191204 20:49:47,40.411985594650794,-79.88112153678105,Downtown,6806,6027,5851
5789,6439,20191204 20:49:55,40.43803024291992,-79.91514696393695,Downtown,6912,42352,5769
5792,3255,20191204 20:49:55,40.400021510337716,-79.8634564983311,Braddock,6914,60894,6775
5793,6342,20191204 20:49:55,40.44432830810547,-79.94889068603516,Braddock Hills Shopping Ctr,6776,16573,6781
5794,6043,20191204 20:49:55,40.412362621676536,-79.88183618360951,Downtown,6806,6282,5851
5799,3206,20191204 20:50:01,40.4411647681034,-79.89132112445253,Braddock,6914,35118,6779
5804,6035,20191204 20:50:05,40.40203857421875,-79.8678207397461,Downtown,6898,252,5852
5807,3206,20191204 20:50:05,40.44108640230619,-79.8910880455604,Braddock,6914,35217,6779
5809,6342,20191204 20:50:05,40.4444694519043,-79.9478753226144,Braddock Hills Shopping Ctr,6776,16904,6781
5818,6043,20191204 20:50:09,40.41306919162556,-79.88317935749636,Downtown,6806,6764,5851
5819,6434,20191204 20:50:09,40.444827427939764,-79.95115722171845,Downtown,6806,35752,5849
5830,6237,20191204 20:50:21,40.43790817260742,-79.9913101196289,Braddock,6914,3089,6783
5837,6439,20191204 20:50:25,40.43803024291992,-79.91825226814517,Downtown,6912,43210,5769
5840,3255,20191204 20:50:26,40.40115345058157,-79.86567164179104,Braddock,6914,61797,6775
5842,6043,20191204 20:50:24,40.414017076845525,-79.8836511682581,Downtown,6806,7228,5851
5844,6035,20191204 20:50:35,40.40203857421875,-79.8678207397461,Downtown,6898,252,5852
5848,3255,20191204 20:50:35,40.40184526185732,-79.86661694500897,Braddock,6914,62193,6775
5849,6342,20191204 20:50:36,40.4445310320173,-79.9462138584682,Braddock Hills Shopping Ctr,6776,17385,6781
5855,3206,20191204 20:50:42,40.44020652770996,-79.8884506225586,Braddock,6914,36013,6779
5856,3255,20191204 20:50:43,40.40238432450728,-79.86735465309836,Braddock,6914,62491,6775
5858,6043,20191204 20:50:40,40.41479329859957,-79.8832710753096,Downtown,6806,7534,5851
5861,6439,20191204 20:50:44,40.43803024291992,-79.91887697260431,Downtown,6912,43388,5769
5867,6434,20191204 20:50:46,40.446207682291664,-79.95176340738932,Downtown,6806,36267,5849
5869,6439,20191204 20:50:51,40.43803024291992,-79.91893394957198,Downtown,6912,43404,5769
5878,6237,20191204 20:50:55,40.43781820157679,-79.98830748767388,Braddock,6914,3997,6783
5879,3206,20191204 20:50:56,40.440158474829886,-79.88810582314768,Braddock,6914,36170,6779
5892,6035,20191204 20:51:06,40.40203857421875,-79.8678207397461,Downtown,6898,252,5852
5902,6237,20191204 20:51:09,40.4377430507115,-79.98655882335845,Braddock,6914,4516,6783
5905,6043,20191204 20:51:10,40.4159350308505,-79.88466283624822,Downtown,6806,8318,5851
5908,6439,20191204 20:51:23,40.43803024291992,-79.91895569347945,Downtown,6912,43429,5769
5909,6237,20191204 20:51:21,40.437663123721165,-79.98517100016277,Braddock,6914,4928,6783
5912,6043,20191204 20:51:24,40.4160400390625,-79.88542175292969,Downtown,6806,8560,5851
5913,6434,20191204 20:51:17,40.445980072021484,-79.95262303845635,Downtown,6806,36681,5849
5917,3206,20191204 20:51:27,40.44057217766257,-79.88725953943589,Braddock,6914,36466,6779
5921,6035,20191204 20:51:33,40.40226364135742,-79.8675537109375,Downtown,6898,353,5852
5929,6439,20191204 20:51:38,40.43804168701172,-79.91997182594156,Downtown,6912,43717,5769
5932,6342,20191204 20:51:38,40.4445915222168,-79.94268798828125,Braddock Hills Shopping Ctr,6776,18369,6781
5937,6237,20191204 20:51:40,40.43755390333093,-79.9827416461447,Braddock,6914,5628,6783
5942,6035,20191204 20:51:48,40.40230941772461,-79.86724853515625,Downtown,6898,518,5852
5951,6237,20191204 20:51:59,40.43750254313151,-79.9815165201823,Braddock,6914,5984,6783
5952,3206,20191204 20:51:53,40.440870227235735,-79.88636733546402,Braddock,6914,36753,6779
5954,6043,20191204 20:51:55,40.417337290445964,-79.88758748372396,Downtown,6806,9331,5851
5955,6434,20191204 20:51:54,40.44451608965474,-79.95467524374685,Downtown,6806,37560,5849
5956,6035,20191204 20:52:00,40.40182876586914,-79.86659240722656,Downtown,6898,773,5852
5959,3206,20191204 20:52:03,40.44134097629123,-79.88606262207031,Braddock,6914,36980,6779
5961,6043,20191204 20:52:01,40.41742180133688,-79.88764059132544,Downtown,6806,9441,5851
5964,6439,20191204 20:52:09,40.43804931640625,-79.92279198056175,Downtown,6912,44489,5769
5968,6043,20191204 20:52:06,40.41754268777782,-79.88771793760102,Downtown,6806,9491,5851
5969,6434,20191204 20:52:09,40.44418487548828,-79.95515289306641,Downtown,6806,37727,5849
5979,6237,20191204 20:52:16,40.43741989135742,-79.97949981689453,Braddock,6914,6573,6783
5981,6342,20191204 20:52:15,40.44444772932265,-79.94187588161893,Braddock Hills Shopping Ctr,6776,18627,6781
5990,6434,20191204 20:52:20,40.44369125366211,-79.95583597819011,Downtown,6806,37987,5849
5998,6035,20191204 20:52:31,40.400203704833984,-79.86437225341797,Downtown,6898,1665,5852
6000,6237,20191204 20:52:33,40.437342287889166,-79.97781998363894,Braddock,6914,7054,6783
6001,3206,20191204 20:52:33,40.44174067179362,-79.88581705093384,Braddock,6914,37144,6779
6005,6035,20191204 20:52:44,40.39982986450195,-79.86370086669922,Downtown,6898,1919,5852
6006,6439,20191204 20:52:39,40.43807373046875,-79.92352294921875,Downtown,6912,44667,5769
6007,6237,20191204 20:52:35,40.43733072992581,-79.97754270638993,Braddock,6914,7161,6783
6008,3206,20191204 20:52:44,40.44219080607096,-79.88556514642177,Braddock,6914,37325,6779
6010,6043,20191204 20:52:37,40.41953946723313,-79.88893202484631,Downtown,6806,10313,5851
6011,6434,20191204 20:52:41,40.443527397742635,-79.95605867826022,Downtown,6806,38073,5849
6014,6237,20191204 20:52:46,40.43726994441106,-79.9759298471304,Braddock,6914,7609,6783
6016,6342,20191204 20:52:47,40.4439640045166,-79.93939399719238,Braddock Hills Shopping Ctr,6776,19360,6781
6028,6237,20191204 20:52:57,40.43721025381515,-79.9747325840281,Braddock,6914,7955,6783
6030,6342,20191204 20:52:55,40.44374969482422,-79.93860778808593,Braddock Hills Shopping Ctr,6776,19645,6781
6032,6434,20191204 20:52:59,40.443527397742635,-79.95605867826022,Downtown,6806,38073,5849
6034,6439,20191204 20:53:02,40.43806076049805,-79.92384711371528,Downtown,6912,44811,5769
6041,6439,20191204 20:53:09,40.43806076049805,-79.92473001191111,Downtown,6912,45077,5769
6045,6043,20191204 20:53:07,40.41961150872903,-79.88897204789959,Downtown,6806,10342,5851
6047,6035,20191204 20:53:16,40.40095901489258,-79.86229705810547,Downtown,6898,2537,5852
6050,3206,20191204 20:53:14,40.44257816515471,-79.88428537469161,Braddock,6914,37866,6779
6054,6035,20191204 20:53:17,40.40095901489258,-79.86229705810547,Downtown,6898,2537,5852
6059,6043,20191204 20:53:18,40.41994358943059,-79.88919243445763,Downtown,6806,10485,5851
6070,6237,20191204 20:53:27,40.4367013228567,-79.97121228669819,Braddock,6914,8956,6783
6071,3206,20191204 20:53:26,40.44225241921165,-79.88331076882102,Braddock,6914,38181,6779
6072,6342,20191204 20:53:29,40.440468637566816,-79.93558180959602,Braddock Hills Shopping Ctr,6776,21149,6781
6073,6043,20191204 20:53:34,40.420814796730326,-79.88973123055918,Downtown,6806,10888,5851
6074,6434,20191204 20:53:30,40.44219891230265,-79.95789591471355,Downtown,6806,38823,5849
6076,6439,20191204 20:53:41,40.43808078765869,-79.92752075195312,Downtown,6912,45832,5769
6082,6035,20191204 20:53:46,40.40213394165039,-79.861083984375,Downtown,6898,3133,5852
6099,3206,20191204 20:53:54,40.44189003535679,-79.88221563611712,Braddock,6914,38564,6779
6100,6342,20191204 20:53:51,40.438924407958986,-79.9341328938802,Braddock Hills Shopping Ctr,6776,21884,6781
6102,6434,20191204 20:53:53,40.44184482631399,-79.9584114871808,Downtown,6806,39049,5849
6105,6237,20191204 20:53:58,40.43589110601516,-79.96492404029483,Braddock,6914,10778,6783
6108,6043,20191204 20:54:00,40.421996723521836,-79.89045715332031,Downtown,6806,11386,5851
6109,6434,20191204 20:53:57,40.441785644082465,-79.95849586935604,Downtown,6806,39110,5849
6114,6342,20191204 20:54:02,40.437889862060544,-79.93317565917968,Braddock Hills Shopping Ctr,6776,22379,6781
6116,6434,20191204 20:54:02,40.44168747172636,-79.95861928603229,Downtown,6806,39159,5849
6124,6035,20191204 20:54:18,40.403385162353516,-79.86273193359375,Downtown,6898,3767,5852
6125,6439,20191204 20:54:16,40.43783760070801,-79.93074226379395,Downtown,6912,46797,5769
6134,3206,20191204 20:54:24,40.44110870361328,-79.87997436523438,Braddock,6914,39212,6779
6140,6237,20191204 20:54:29,40.43687681718306,-79.96345520019531,Braddock,6914,11367,6783
6143,6043,20191204 20:54:31,40.42332172393799,-79.8912763595581,Downtown,6806,11908,5851
6145,6035,20191204 20:54:35,40.40348815917969,-79.86273956298828,Downtown,6898,3880,5852
6148,3206,20191204 20:54:36,40.44110691186154,-79.8798547224565,Braddock,6914,39302,6779
6149,6342,20191204 20:54:33,40.437811109754776,-79.93083953857422,Braddock Hills Shopping Ctr,6776,23046,6781
6151,6434,20191204 20:54:32,40.441239251030815,-79.95920605129666,Downtown,6806,39359,5849
6155,3206,20191204 20:54:38,40.44103992346561,-79.8796597105084,Braddock,6914,39380,6779
6156,6342,20191204 20:54:39,40.43785321885261,-79.93049046613169,Braddock Hills Shopping Ctr,6776,23210,6781
6167,6439,20191204 20:54:51,40.439104897635325,-79.9343003772554,Downtown,6912,48053,5769
6173,6035,20191204 20:54:55,40.40427780151367,-79.86186981201172,Downtown,6898,4285,5852
6181,6439,20191204 20:55:07,40.440470377604164,-79.93558347397956,Downtown,6912,48709,5769
6182,6237,20191204 20:55:04,40.43726566859654,-79.96289189656575,Braddock,6914,11610,6783
6185,6043,20191204 20:55:01,40.42420516294592,-79.89108298806583,Downtown,6806,12390,5851
6186,6434,20191204 20:55:03,40.44103069963126,-79.95951895878233,Downtown,6806,39485,5849
6190,3206,20191204 20:55:09,40.4396605355399,-79.87867497035435,Braddock,6914,40146,6779
6191,6342,20191204 20:55:10,40.437984466552734,-79.92798614501953,Braddock Hills Shopping Ctr,6776,23852,6781
6196,6237,20191204 20:55:13,40.43780517578125,-79.962158203125,Braddock,6914,11881,6783
6208,6035,20191204 20:55:25,40.405460357666016,-79.8617935180664,Downtown,6898,4923,5852
6220,6043,20191204 20:55:30,40.42577431418679,-79.89170976118608,Downtown,6806,12981,5851
6223,6439,20191204 20:55:37,40.44259035587311,-79.93750715255737,Downtown,6912,49653,5769
6229,6035,20191204 20:55:43,40.40560034047002,-79.86188153253086,Downtown,6898,5023,5852
6232,3206,20191204 20:55:40,40.43844451904297,-79.87938995361328,Braddock,6914,40698,6779
6233,6342,20191204 20:55:41,40.43799259788111,-79.9279879519814,Braddock Hills Shopping Ctr,6776,23865,6781
6238,6237,20191204 20:55:43,40.43955466860817,-79.95973241896857,Braddock,6914,12850,6783
6240,6342,20191204 20:55:46,40.43803261066305,-79.92782803239494,Braddock Hills Shopping Ctr,6776,23947,6781
6244,6439,20191204 20:55:56,40.442870094662624,-79.93778537568592,Downtown,6912,49813,5769
6245,6237,20191204 20:55:54,40.439781188964844,-79.95944213867188,Braddock,6914,12991,6783
6249,6434,20191204 20:55:53,40.43877131903349,-79.96255629809934,Downtown,6806,40687,5849
6252,6237,20191204 20:55:59,40.44012613499418,-79.9589520718189,Braddock,6914,13191,6783
6255,6043,20191204 20:56:00,40.42751121520996,-79.89108848571777,Downtown,6806,13702,5851
6260,3206,20191204 20:56:05,40.438236236572266,-79.87953068659856,Braddock,6914,40830,6779
6264,6035,20191204 20:56:13,40.4069482756824,-79.86382777516435,Downtown,6898,5756,5852
6270,6434,20191204 20:56:12,40.43816661834717,-79.96332740783691,Downtown,6806,40981,5849
6275,6342,20191204 20:56:17,40.43806076049805,-79.92340923490978,Braddock Hills Shopping Ctr,6776,25179,6781
6276,6043,20191204 20:56:16,40.42891712512,-79.89181841834117,Downtown,6806,14289,5851
6281,3206,20191204 20:56:21,40.43669195736156,-79.88060595942478,Braddock,6914,41529,6779
6284,6434,20191204 20:56:22,40.43786899463551,-79.96388821988492,Downtown,6806,41185,5849
6286,6439,20191204 20:56:27,40.44381350562686,-79.93864985874721,Downtown,6912,50240,5769
6294,6237,20191204 20:56:29,40.44079201908435,-79.95804376117253,Braddock,6914,13545,6783
6295,3206,20191204 20:56:32,40.435813649495444,-79.88160781860351,Braddock,6914,42017,6779
6304,6043,20191204 20:56:43,40.430840660544,-79.89262165742763,Downtown,6806,15017,5851
6305,6434,20191204 20:56:42,40.43695594524515,-79.9658668781149,Downtown,6806,41926,5849
6306,6035,20191204 20:56:44,40.408212661743164,-79.86544704437256,Downtown,6898,6398,5852
6309,3206,20191204 20:56:47,40.4352097024723,-79.88234305868343,Braddock,6914,42306,6779
6310,6342,20191204 20:56:48,40.43801814317703,-79.92319595813751,Braddock Hills Shopping Ctr,6776,25234,6781
6314,6439,20191204 20:56:52,40.44388337568803,-79.93877098777078,Downtown,6912,50286,5769
6320,6035,20191204 20:56:57,40.40834045410156,-79.86560821533203,Downtown,6898,6492,5852
6324,6342,20191204 20:56:55,40.43804931640625,-79.92256065036939,Braddock Hills Shopping Ctr,6776,25466,6781
6327,6035,20191204 20:57:02,40.40852162375379,-79.86582593775508,Downtown,6898,6598,5852
6329,6237,20191204 20:57:00,40.4409065246582,-79.9578857421875,Braddock,6914,13606,6783
6330,3206,20191204 20:56:59,40.434352473208776,-79.88337908293072,Braddock,6914,42751,6779
6331,6342,20191204 20:57:00,40.43804688384567,-79.92195859162703,Braddock Hills Shopping Ctr,6776,25646,6781
6332,6043,20191204 20:57:00,40.431748974707816,-79.89326550883632,Downtown,6806,15441,5851
6333,6434,20191204 20:57:03,40.43645095825195,-79.96879408094618,Downtown,6806,42800,5849
6343,6237,20191204 20:57:10,40.44113280281188,-79.9575678507487,Braddock,6914,13764,6783
6347,6434,20191204 20:57:14,40.43689128330776,-79.97017015729632,Downtown,6806,43301,5849
6350,6237,20191204 20:57:19,40.44153340657552,-79.9570075141059,Braddock,6914,13978,6783
6353,6043,20191204 20:57:18,40.43277444412459,-79.89400391080487,Downtown,6806,15896,5851
6356,6439,20191204 20:57:22,40.444470814296174,-79.94202259608677,Downtown,6912,51226,5769
6358,3206,20191204 20:57:20,40.434111668513374,-79.88367110032301,Braddock,6914,42870,6779
6361,6434,20191204 20:57:21,40.437219741496634,-79.97117647211603,Downtown,6806,43610,5849
6362,6035,20191204 20:57:33,40.40921225914588,-79.86659475473257,Downtown,6898,6883,5852
6366,6342,20191204 20:57:31,40.43801162491983,-79.9195785522461,Braddock Hills Shopping Ctr,6776,26272,6781
6368,6434,20191204 20:57:34,40.43775146071975,-79.972858532055,Downtown,6806,44103,5849
6374,6043,20191204 20:57:36,40.43420849816274,-79.89504164356296,Downtown,6806,16542,5851
6375,6434,20191204 20:57:37,40.43784713745117,-79.97318903605144,Downtown,6806,44256,5849
6376,6035,20191204 20:57:40,40.40929739815848,-79.86674686354034,Downtown,6898,6973,5852
6381,6043,20191204 20:57:41,40.43459216618942,-79.89532315528999,Downtown,6806,16701,5851
6390,6035,20191204 20:57:52,40.40973316539418,-79.86726587468928,Downtown,6898,7196,5852
6392,6237,20191204 20:57:50,40.44199838211287,-79.95636521524457,Braddock,6914,14228,6783
6393,3206,20191204 20:57:50,40.43330307006836,-79.88460235595703,Braddock,6914,43277,6779
6396,6434,20191204 20:57:50,40.43802559375763,-79.97463154792786,Downtown,6806,44733,5849
6402,6043,20191204 20:57:56,40.4358344643803,-79.89599079196736,Downtown,6806,17226,5851
6406,6237,20191204 20:58:00,40.442420387268065,-79.95580291748047,Braddock,6914,14467,6783
6408,6342,20191204 20:58:02,40.43801162491983,-79.9195785522461,Braddock Hills Shopping Ctr,6776,26272,6781
6410,6434,20191204 20:58:01,40.43814750339674,-79.97588680101478,Downtown,6806,45081,5849
6415,6342,20191204 20:58:08,40.43804168701172,-79.91956304331295,Braddock Hills Shopping Ctr,6776,26339,6781
6416,6043,20191204 20:58:07,40.43685747782389,-79.8964225769043,Downtown,6806,17623,5851
6422,6342,20191204 20:58:16,40.43803024291992,-79.91852916370739,Braddock Hills Shopping Ctr,6776,26614,6781
6425,6035,20191204 20:58:22,40.411067497439504,-79.86887824826124,Downtown,6898,7869,5852
